id,cluster,prob_cluster_0,prob_cluster_1
229.0,1,0.0011443507788013025,0.998855649221186
230.0,1,8.698572049261504e-28,1.0
231.0,0,0.999998430228014,1.569771979132584e-06
232.0,1,2.5750376376717334e-14,1.0
233.0,1,1.0585646636166033e-36,1.0
234.0,0,1.0,1.021479208311821e-19
235.0,0,0.9999999927198928,7.2800858278224405e-09
236.0,0,1.0,1.6377353690587745e-22
237.0,1,2.7329852610538302e-05,0.9999726701473779
238.0,0,0.9999995236253196,4.763746767782906e-07
239.0,0,1.0,2.131788515729812e-24
240.0,1,1.39000067861891e-40,1.0
241.0,0,1.0,7.973607651100568e-28
242.0,0,0.999863830826618,0.00013616917337862168
243.0,0,0.9999999999843112,1.5694152805060923e-11
244.0,1,8.819488448808065e-15,1.0
245.0,1,7.183356285171918e-42,1.0
246.0,1,2.7865878821059404e-34,1.0
247.0,0,0.9999999999936335,6.3565037623166005e-12
248.0,0,0.999999999990564,9.44186222625952e-12
249.0,0,1.0,3.7660276103925723e-16
250.0,0,0.9216975940143654,0.0783024059856364
251.0,1,5.844249743858145e-23,1.0
252.0,1,3.77731374656623e-18,1.0
253.0,1,2.4653404597409963e-10,0.9999999997534701
254.0,0,1.0,1.2807037624170851e-26
255.0,0,1.0,4.103545097726573e-20
256.0,0,0.9999999999998295,1.7936211899980175e-13
