id,cluster,prob_cluster_0,prob_cluster_1,prob_cluster_2
698.0,0,0.9829678833205766,0.017032116679444875,4.007532739030881e-82
699.0,1,1.1867807865033212e-24,1.0,7.739890748882484e-75
700.0,0,1.0,4.475600531160024e-15,3.620309818078595e-52
701.0,0,1.0,3.70469236893169e-94,3.7911346964912027e-211
702.0,2,2.7205556080439023e-41,1.7771597464120809e-34,1.0
703.0,1,3.653994862834884e-06,0.9999963460051301,2.607589985633874e-35
704.0,1,2.3078309408949876e-15,1.0,3.4848194886068435e-32
705.0,1,2.4792638048202836e-19,1.0,2.5122098736730244e-35
706.0,1,1.3365969728853473e-23,1.0,7.331637764497118e-50
707.0,0,0.966352856019693,0.0336471439802872,3.5977359065327288e-28
708.0,1,4.069155993107662e-05,0.999959308440054,9.758873998410375e-138
709.0,1,4.566858474007117e-16,1.0,1.62372896707616e-44
710.0,1,1.6495131113727412e-14,1.0,3.041265197603335e-31
711.0,0,1.0,0.0,0.0
712.0,2,8.864031960104866e-48,5.854061410226618e-28,1.0
713.0,1,4.4345269214670296e-20,0.9999996771603842,3.2283960878266676e-07
714.0,1,0.00014090366323040043,0.9998590963367434,4.088759773479038e-49
715.0,1,5.187065335046969e-15,0.999945067595109,5.4932404883538516e-05
716.0,0,1.0,9.960826919505914e-28,3.3033727330218924e-56
717.0,1,1.5890151065841877e-15,1.0,3.4086909625249674e-15
718.0,1,2.1170678711033054e-08,0.9999999788292941,2.2468071382562428e-26
719.0,0,0.9999999995284838,1.390540259080636e-25,4.715303650827356e-10
720.0,0,0.998065789839261,0.0019342101607624832,1.1898609042942126e-102
721.0,0,1.0,7.529000843103096e-18,9.840847191532992e-100
722.0,1,2.83342673828572e-17,1.0,1.696063563901141e-16
723.0,0,0.9999999999865281,1.3456720544129065e-11,2.0478313022082333e-24
724.0,1,1.660409949380912e-11,0.9999998434650885,1.565183172175508e-07
725.0,2,1.2175781254828382e-27,8.620242414493146e-13,0.9999999999991473
726.0,0,1.0,6.143097480621764e-26,3.65934285949181e-80
727.0,1,2.4808697709266882e-24,1.0,1.2183761859436532e-42
728.0,1,1.0942182001774012e-07,0.9999998905781868,3.173786569622535e-45
729.0,0,1.0,1.492176580843569e-81,7.543424484247527e-58
730.0,1,7.382268477691184e-22,1.0,8.272570327586247e-67
731.0,0,1.0,2.262432247203562e-49,1.9251500668943843e-193
732.0,0,1.0,1.3806612927392112e-15,7.364019789782256e-145
733.0,0,0.9999999999994031,5.892744651508252e-13,3.1351899022658417e-27
734.0,1,1.3828179199748846e-21,1.0,5.462243378852119e-17
735.0,1,2.1117745223830973e-18,0.9999998262999137,1.7370008409119002e-07
736.0,1,1.703535527669689e-08,0.9999999829646528,1.0080979284781643e-17
737.0,0,1.0,8.843767290844732e-24,1.809671738697561e-46
738.0,1,9.294074409654505e-25,0.9999999998837552,1.1625342996881894e-10
739.0,1,7.787314488152986e-11,0.9999610695027491,3.893041938970766e-05
740.0,0,1.0,1.1555950305776017e-16,1.6864280741502775e-74
741.0,1,3.154513942696925e-18,1.0,1.0332444300868426e-54
742.0,1,5.077233082745753e-17,1.0,3.4454992494802725e-60
743.0,1,4.141072667733679e-21,1.0,1.568292586364632e-32
744.0,0,0.9999723095960237,2.769040394957024e-05,3.235231015740885e-25
745.0,0,1.0,2.343913594472375e-14,1.114735292791569e-65
746.0,1,7.782325957509976e-14,0.9999999999999432,1.2792353463400917e-21
747.0,0,1.0,9.875213102370209e-73,1.209131584145673e-120
748.0,0,1.0,5.6969375950341184e-42,5.99401663132966e-24
749.0,0,1.0,1.0332655766488618e-225,4.681273776652474e-270
750.0,0,0.99986335793672,0.0001366420632730082,4.201620032695136e-22
751.0,0,1.0,5.878887230642109e-100,1.977817616502964e-204
752.0,0,1.0,1.0846197242371975e-38,7.804119530115859e-20
753.0,1,1.2525311082528487e-05,0.9999874746889061,9.454761451521956e-36
754.0,0,1.0,4.3274361086893235e-20,1.5868750199541773e-25
755.0,2,2.870699339766353e-39,4.972515871087897e-32,1.0
756.0,2,6.985625280521441e-21,2.406800207664145e-09,0.9999999975931928
757.0,0,1.0,3.495230661777654e-29,1.1852591076999636e-115
758.0,0,0.9999979852626498,2.014737363583031e-06,1.5962134964330262e-50
759.0,2,4.23366325711412e-27,7.84444941577114e-06,0.9999921555505735
760.0,1,3.6996563779393565e-07,0.9999996300343357,3.3969675196405865e-17
761.0,1,1.7944666448972547e-07,0.9999998205533577,5.829622091520913e-52
762.0,0,1.0,2.2496725354583952e-29,2.222598713878064e-57
763.0,2,9.621955513334984e-37,4.499261722020521e-18,1.0
764.0,0,1.0,4.959792429719753e-53,3.961058132785533e-25
765.0,0,1.0,1.489697873693171e-33,5.688232928674433e-29
766.0,0,0.9999985151531742,1.4848468337109568e-06,1.915220357786727e-17
767.0,0,0.9999999381973926,6.180258750999913e-08,8.369106513442711e-16
768.0,0,1.0,1.649735254692096e-45,5.251301118730038e-71
769.0,0,1.0,2.0302439234895036e-61,2.0318822284891736e-90
770.0,2,0.00851674282189997,0.013595055199515833,0.9778882019785649
771.0,1,4.377687863085903e-21,0.9986057141613007,0.0013942858386965938
772.0,0,1.0,4.2374694192490414e-61,2.6358235741994303e-110
773.0,0,1.0,4.2832722053113926e-27,2.1410684622101274e-78
774.0,1,9.416079341043316e-21,0.9999999999947136,5.291352603605388e-12
775.0,0,1.0,1.384465953779914e-82,6.995543469241635e-302
776.0,1,7.71252743064326e-17,0.9973281223185029,0.002671877681524099
777.0,1,2.7286771986976113e-25,0.9999419314827468,5.8068517254243486e-05
778.0,0,1.0,4.615492591038e-97,1.5050808930067351e-118
779.0,0,1.0,3.788010773818117e-80,1.5736358752902086e-112
780.0,0,1.0,1.9508748961712158e-14,3.8821797503096773e-59
781.0,2,1.0128389528627262e-14,1.233789855002485e-09,0.9999999987662136
782.0,0,1.0,2.5093026235877237e-14,4.8788908142069756e-60
783.0,1,7.993923352258764e-11,0.9999999999200497,2.5166735823728573e-22
784.0,1,3.199541560233415e-14,0.9999999999999432,2.5171618504589103e-68
785.0,0,1.0,6.892039262044709e-17,3.1590897960048687e-91
786.0,0,1.0,8.565050613370815e-30,1.9642347316478407e-25
787.0,1,2.054235775514815e-06,0.999997945764228,7.785814307687286e-55
788.0,0,1.0,1.1044000066659313e-31,8.528253278344942e-64
789.0,0,1.0,4.609263280986987e-24,1.9583002898609354e-36
790.0,0,1.0,1.527077526344411e-43,3.180581633311512e-61
791.0,2,7.27081422921848e-35,2.1683802793428886e-15,1.0
792.0,0,0.9999999974454568,2.5545439246494894e-09,3.90749207605094e-59
793.0,1,1.772922593500421e-17,1.0,3.7758687303413926e-49
794.0,0,0.9999999999999432,5.546892314825956e-14,6.566492667830591e-84
795.0,0,0.9999999996451265,3.5486067861161553e-10,5.468692513973315e-28
796.0,0,1.0,9.927664350205753e-52,1.192092694454107e-129
797.0,1,8.652502326760293e-22,0.9999975897383763,2.4102616132329116e-06
798.0,2,1.0990852653669658e-05,1.1639574304199781e-17,0.9999890091473598
799.0,2,2.531150318457962e-24,1.0141929915493262e-19,1.0
800.0,1,3.3335438148696504e-20,1.0,8.899929561830664e-18
801.0,0,0.9999999999488978,5.1081405345140674e-11,1.0347027429581595e-18
802.0,1,1.6530565204437017e-14,0.9999999999999716,2.696748108560715e-32
803.0,2,1.5670601203873463e-17,0.003960670128786455,0.996039329871203
804.0,1,7.079933428852025e-10,0.9999999992920152,7.235367030908741e-58
805.0,0,1.0,1.7978825461627426e-15,5.065354429055163e-28
806.0,1,2.713334193644068e-07,0.9999997286665603,2.987215200923828e-78
807.0,2,1.2608823861961802e-33,5.487665403456672e-21,1.0
808.0,2,6.428009637724714e-35,6.229153319415441e-21,1.0
809.0,2,2.0031639177404224e-25,7.218032806156297e-23,1.0
810.0,0,1.0,6.244338356800605e-57,3.5109712951070093e-109
811.0,1,1.3723644367351713e-14,0.9999999993675601,6.324461009958711e-10
812.0,1,1.1084607799374474e-23,1.0,1.9527927978123937e-56
813.0,0,0.8765929753320959,0.12340702466791034,6.731302974147758e-72
814.0,0,1.0,6.704932740350848e-64,1.7265034326345085e-161
815.0,0,1.0,2.854795075743626e-61,2.6530943795328565e-60
816.0,1,1.9376715967753024e-40,0.9999999999147349,8.526292305292254e-11
817.0,1,2.244973947965506e-09,0.999999997755026,8.911277654044412e-43
818.0,0,1.0,5.043172138754477e-53,5.612387234644977e-120
819.0,2,6.116750233157962e-10,0.0002895448904395256,0.999710454497909
820.0,1,3.7732436078547867e-07,0.9999996226756168,2.3824192307991525e-18
821.0,0,1.0,4.609900505370406e-32,3.9524487740529626e-51
822.0,1,1.084077015617868e-07,0.9999998915922733,4.162697812512005e-20
823.0,0,0.999999963382266,3.6432006205462155e-08,1.8571325155655965e-10
824.0,2,1.7018404666371593e-22,4.540624325202908e-12,0.9999999999954525
825.0,0,1.0,1.0493235937078871e-18,7.390661035345511e-51
826.0,2,7.326929652360548e-21,1.855843894241859e-12,0.9999999999981242
827.0,2,4.613191431215467e-17,1.4443792323398102e-09,0.9999999985556087
828.0,2,1.6633567547066882e-29,2.6673330109824265e-37,1.0
829.0,0,0.9999998330825545,1.6691743507863973e-07,8.253150557354888e-50
830.0,2,9.86947514252048e-31,2.6565066963508925e-19,1.0
831.0,2,1.993160954602184e-18,6.923370827828567e-12,0.9999999999930651
832.0,1,2.1467707514489388e-18,1.0,4.824133533380443e-33
833.0,1,1.8708797487520108e-15,1.0,1.4780685839968815e-18
834.0,0,0.9999900534158566,9.946511806107722e-06,7.23452059292022e-11
835.0,0,1.0,4.505594461903086e-64,3.643641755704963e-111
836.0,0,0.9999349022054401,2.221057846634049e-18,6.509779458333556e-05
837.0,1,4.932887731479064e-20,0.9985618416562174,0.0014381583437822003
838.0,2,3.0028405488938823e-22,2.605407815402871e-34,1.0
839.0,2,6.905125912487764e-41,1.631218367716981e-42,1.0
840.0,2,6.196413101209424e-27,3.6891861154102286e-27,1.0
841.0,0,1.0,1.261464212807146e-16,3.408649597763532e-76
842.0,1,2.2568118083617447e-24,0.999420135230189,0.0005798647698093885
843.0,1,1.8637700479150887e-12,0.9999999999981242,5.000933400218797e-24
844.0,0,1.0,1.0861021868552264e-41,1.2787962474418484e-80
845.0,2,1.622772878097132e-28,2.5186822797037154e-15,1.0
846.0,0,0.9999976417676588,2.201904977570818e-57,2.358232348237271e-06
847.0,2,5.1017216727920866e-27,8.646451879060449e-26,1.0
848.0,0,1.0,1.0589385510262023e-52,3.1284258935072334e-38
849.0,2,8.716554392308765e-09,7.948318462467723e-19,0.9999999912834596
850.0,0,1.0,5.111857619180851e-18,2.7875490481512573e-58
851.0,0,0.9904536769967142,1.561768157252053e-08,0.009546307385577353
852.0,1,7.92423639542804e-09,0.9999999920757432,5.952353866757992e-87
853.0,2,1.4060547492363438e-30,2.3074711180487804e-12,0.9999999999976694
854.0,2,4.7788645402728175e-09,4.495058798351794e-09,0.9999999907260531
855.0,2,2.8864992811109776e-19,2.1203436332484052e-07,0.9999997879656288
856.0,2,1.2126772600049863e-17,9.909877451521712e-12,0.9999999999900808
857.0,1,2.432547636873703e-20,1.0,7.805386416003857e-40
858.0,1,1.9105562425154306e-16,1.0,2.457882125150028e-16
859.0,2,2.807311591295798e-24,1.1481998062369539e-06,0.9999988518002053
860.0,2,7.553470482103022e-34,2.8074424395032828e-18,1.0
861.0,0,1.0,3.4307767581444915e-29,3.381303344248688e-79
862.0,0,1.0,9.084869492563552e-39,2.7294606055054855e-22
863.0,1,2.4966667859765573e-06,0.9999975033332379,9.835846663003682e-47
864.0,0,1.0,3.749822316150372e-60,1.7034438807881488e-49
865.0,2,1.1886367371969348e-09,0.028283441412710657,0.9717165573986416
866.0,1,2.6252081165299853e-11,0.9997203046001142,0.00027969537365590873
867.0,0,1.0,3.011960589625913e-101,1.718815065095695e-102
868.0,2,1.0393804435833874e-45,2.1632411391220956e-28,1.0
869.0,1,3.8353760756440054e-16,1.0,4.569293334556458e-94
870.0,0,1.0,8.87989859064081e-26,3.1588895691520444e-60
871.0,1,4.503371644533777e-06,0.9999954966283661,1.7336280631413148e-55
872.0,2,1.002977028969187e-22,3.0734973583592374e-07,0.9999996926502678
873.0,0,1.0,3.8379297188931854e-16,2.3587409788739427e-33
874.0,0,0.9999222401005585,7.775989941801756e-05,6.469934689817479e-23
875.0,1,1.3847596894737929e-24,0.9739974358150855,0.026002564184927444
876.0,2,1.0360967372389657e-20,1.9264879806829085e-17,1.0
877.0,1,1.0122333261331324e-19,0.9999999310236684,6.897633391574436e-08
878.0,1,1.0781636370665479e-12,0.99999999999892,1.2198551220711473e-18
879.0,1,2.5983520298279197e-13,0.9999999999997158,7.890676342738707e-44
880.0,2,6.1566366394441676e-24,1.0823814068104183e-07,0.9999998917618372
881.0,1,7.672135274799971e-12,0.9999999999923261,7.08320258512031e-69
882.0,2,2.1750475200213966e-43,2.9177024760096996e-28,1.0
883.0,2,2.640347683756007e-32,4.702462120980588e-13,0.9999999999995168
884.0,1,1.8464581551319595e-14,0.9999999999999716,1.2002221733262714e-22
885.0,0,1.0,1.2160843144940892e-141,0.0
886.0,0,0.9999956950279634,4.304972046586456e-06,2.6897491564554875e-45
887.0,0,1.0,2.4776003933116712e-76,1.0796817049152135e-27
888.0,2,8.852252674634177e-46,1.9575679257030642e-26,1.0
889.0,2,3.8201478882026003e-22,0.09596852502010982,0.9040314749798893
890.0,0,1.0,4.8416115235902e-26,1.6245992138963707e-62
891.0,0,0.9999999999998295,1.9201928900585418e-13,1.3434728674946816e-27
892.0,2,5.582814226380454e-35,1.5566411188390637e-09,0.9999999984433714
893.0,0,1.0,9.426730895499306e-15,6.730769746555688e-25
894.0,1,3.0018217457046066e-12,0.9999999999969873,4.287922884699465e-27
895.0,1,2.5833486927021576e-05,0.9999741665130467,1.012106974947708e-36
896.0,2,1.2436259853915424e-10,0.000509246942962972,0.9994907529326831
897.0,1,3.8109607167196826e-11,0.9999999999619149,2.722658599606156e-38
898.0,0,1.0,1.7019965374821677e-31,1.0148778142519919e-87
899.0,2,1.4339694681769028e-41,1.8553652091515595e-13,0.999999999999801
900.0,0,1.0,7.699275232308235e-57,5.058784192936777e-91
901.0,2,6.985143711707556e-39,6.421674335271368e-28,1.0
902.0,1,3.9274471023942395e-15,1.0,2.993859326251457e-56
903.0,2,6.166250359032266e-28,0.00010324285982858821,0.9998967571401798
904.0,2,6.398896481047394e-37,6.092848931951029e-23,1.0
905.0,2,2.0991958580303298e-44,7.884095473763395e-26,1.0
906.0,0,1.0,1.65946045393373e-25,6.665011985299479e-63
907.0,0,1.0,1.1799759349807646e-14,1.0942757682128741e-26
908.0,1,5.782585891627232e-28,0.9999997956162683,2.0438374254764293e-07
909.0,1,2.8168298124518347e-17,1.0,5.323321025105263e-17
910.0,1,1.6727700745042755e-25,1.0,1.4928750953982e-54
911.0,1,1.4541072184554634e-28,1.0,1.6603345637473826e-64
912.0,2,2.850465701390054e-30,6.392801631555179e-16,1.0
913.0,1,1.96084121827799e-06,0.9999980391588008,3.7169459189980414e-65
914.0,1,6.506893866584301e-09,0.9999999934915422,1.5505750117136336e-12
915.0,2,4.661637311274322e-27,2.855042553792841e-07,0.9999997144957556
916.0,0,0.9750452473010129,0.02495475261378891,8.518392102068982e-11
917.0,0,0.9999999861278753,1.3872129227996795e-08,3.0618581980363478e-121
918.0,0,1.0,5.309365383465955e-19,2.1016306723246114e-23
919.0,2,1.9999443778820337e-49,1.8182519226265255e-30,1.0
920.0,0,1.0,2.943993785343461e-261,2.9619642870136285e-238
921.0,1,1.2475505808609839e-18,0.9999999999974989,2.4943783996829927e-12
922.0,2,0.0002628860054369321,7.763017829522084e-14,0.999737113994468
923.0,0,1.0,6.582012812957456e-17,8.959097787527636e-45
924.0,1,1.525558428618225e-29,1.0,2.894087133952194e-43
925.0,2,8.671203365700097e-27,0.0012848930541555636,0.9987151069458429
926.0,1,1.3244549108790586e-16,1.0,2.42940724443016e-29
927.0,0,0.9999999999998863,1.0401126457730302e-13,4.337845419237033e-81
928.0,2,0.00014515553438564804,1.6415041726704665e-09,0.9998548428241034
929.0,2,4.793379661663787e-28,0.004663760422645719,0.9953362395773463
930.0,0,0.9999998812422248,1.2282124183554124e-30,1.1875779844897742e-07
931.0,1,4.56213219149733e-19,1.0,1.1383453923618934e-19
932.0,0,1.0,4.459755020629117e-21,1.3463094941554736e-53
933.0,0,1.0,1.2817867985758753e-76,2.142499509713038e-69
934.0,1,6.989763253752369e-18,1.0,8.109294885218202e-58
935.0,2,6.510461458314894e-46,2.806188743203557e-25,1.0
936.0,0,1.0,9.734348347174167e-21,1.5344783284607905e-143
937.0,0,1.0,8.541235130831541e-79,3.08030194518068e-211
938.0,1,3.243692326832199e-06,0.9999967563076978,3.0022595366719812e-50
939.0,2,7.309561596168428e-24,6.665133205044069e-15,1.0
940.0,1,1.1786541396755377e-13,0.9999999950924803,4.9073889649724294e-09
941.0,1,6.6603390405391174e-12,0.9999435820783366,5.641791499122198e-05
942.0,0,0.9991953283540184,0.0008046716459560096,1.526683619825562e-53
943.0,2,3.079393983370602e-39,8.890973734124172e-31,1.0
944.0,0,1.0,5.025427929070434e-90,2.891799826574846e-111
945.0,2,3.3463294316864187e-45,4.321780889555761e-25,1.0
946.0,1,3.4573136121205026e-08,0.9999999654268669,3.8319340792404366e-31
947.0,2,2.872229602943886e-27,4.7476248855305225e-11,0.9999999999525357
948.0,1,7.404383888112465e-22,0.999999996329791,3.6701991376746455e-09
949.0,1,0.010386530386502151,0.9896134696117429,1.7690291144674415e-12
950.0,2,4.455631633571225e-38,5.1113952183930574e-11,0.9999999999488978
951.0,1,2.1610736282207827e-17,1.0,1.0319303031316277e-14
952.0,0,1.0,4.353723985392429e-44,8.393454325068864e-107
953.0,0,1.0,9.789262181511926e-41,7.0628166310237935e-130
954.0,1,7.884115750070101e-29,0.9999999999747047,2.5298311123476313e-11
955.0,2,1.9952346679157633e-35,4.208172353669677e-40,1.0
956.0,1,1.337485959076813e-10,0.9999999998662474,6.212732822090165e-47
957.0,2,7.013932782464306e-24,4.184339687262847e-12,0.9999999999957936
958.0,1,3.8530075103628655e-12,0.9999999999961346,1.0258358683570872e-18
959.0,0,1.0,3.6978273627501413e-19,1.6299974572381074e-49
960.0,1,6.88147959510813e-29,1.0,4.1713766793598797e-81
961.0,1,1.378483095962451e-29,1.0,1.1187237447918345e-38
962.0,1,2.3280431942450004e-11,0.9999999999766942,2.219019846819477e-62
963.0,1,4.077994728782452e-08,0.9999999592200773,7.031956514390433e-25
964.0,1,1.0684856214184478e-28,0.9999999999997726,2.1888241729038143e-13
965.0,1,1.1351197474717287e-09,0.9999999988648938,5.648773907349418e-37
966.0,2,0.0003008577945619735,4.615120181447185e-25,0.9996991422054132
967.0,1,2.357303908009648e-36,1.0,6.353767572545065e-35
968.0,2,1.688797583042107e-21,5.5255383482801054e-21,1.0
969.0,0,0.9999999998799467,5.429991914180895e-11,6.577163267445125e-11
970.0,0,1.0,1.1931828164641835e-75,5.810583808687108e-70
971.0,2,6.91173085006052e-43,8.626582362291958e-21,1.0
972.0,1,2.3361367919898117e-37,0.9999999999703846,2.9621471324642987e-11
973.0,1,6.69663741406688e-17,1.0,3.1218567778458755e-98
974.0,2,4.89799037904372e-29,3.11204477444315e-16,1.0
975.0,2,3.492315837592854e-46,7.76500427811337e-22,1.0
976.0,0,0.8256349449565056,0.17422733404705723,0.0001377209964336121
977.0,0,1.0,2.389874834210163e-29,1.28378784939723e-68
978.0,2,1.7173250857975545e-08,0.00021825588685697988,0.9997817269399084
979.0,1,4.772757711923907e-19,1.0,1.018423177550911e-35
980.0,2,9.393942359644344e-16,8.654473784588346e-07,0.9999991345526148
981.0,2,8.215673005851584e-14,1.1099088730523212e-13,0.9999999999998295
982.0,0,1.0,4.952508889395563e-18,1.0693312045595118e-74
983.0,2,8.632617178316291e-26,5.006113218545125e-14,0.9999999999999432
984.0,1,0.0021551153538561904,0.9978448846461259,3.4054074311892777e-18
985.0,0,0.9999999999621423,3.786437869501456e-11,2.0621506988855694e-35
986.0,1,1.9998074751103905e-09,0.9999999980001917,2.9980802485802488e-47
987.0,0,0.9999999999988063,1.2061746908384743e-12,1.5775449379886787e-54
988.0,1,2.2338599442915445e-07,0.9999997766140006,4.080102782410923e-15
989.0,1,2.1692300903432282e-24,1.0,4.137547922606673e-34
990.0,1,2.1835097204999765e-09,0.9999999978164738,8.609895938500797e-47
991.0,2,3.039541761650216e-30,1.3001481591643212e-17,1.0
992.0,1,7.932626851253038e-17,0.99990376590724,9.623409276312006e-05
993.0,2,1.6965889889974525e-13,1.3667395638608545e-12,0.9999999999984652
994.0,0,0.9999717798047618,2.8220195239979014e-05,3.1978142384946452e-74
995.0,2,1.2480161138146674e-14,3.1471887886252418e-24,1.0
996.0,1,9.948722988123386e-22,0.9993720567396274,0.0006279432603606484
997.0,1,5.259446282278993e-15,1.0,8.716171135759956e-18
998.0,1,7.446058320953255e-15,1.0,3.862894415095837e-76
999.0,0,1.0,1.945078584526421e-45,3.173465056218837e-168
1000.0,2,3.065923356335313e-27,7.421158518129823e-24,1.0
1001.0,1,7.771440692191406e-10,0.9999999992228368,4.818404655577629e-20
1002.0,1,4.096651121912496e-21,1.0,3.3469877221871834e-39
1003.0,2,5.082330034469566e-29,9.732827195010084e-43,1.0
1004.0,2,1.2473467791308388e-34,4.96725909242303e-29,1.0
1005.0,2,9.496403645523793e-21,3.2618610272567155e-16,1.0
1006.0,2,5.047617887418181e-29,3.593052129004016e-14,0.9999999999999432
1007.0,1,0.0013902215540661763,0.9986097784459427,6.937652903795157e-21
1008.0,2,1.0841481985736408e-11,1.0813870710288613e-06,0.999998918602062
1009.0,2,1.1371621847783175e-10,0.02217642291599529,0.9778235769702809
1010.0,1,1.7161442258447387e-28,1.0,3.667406348892139e-15
1011.0,1,2.930216049945981e-16,0.9999983833021412,1.6166978461978075e-06
1012.0,2,5.587064611520055e-27,1.564892946196448e-07,0.9999998435107054
1013.0,1,3.518527980259513e-21,0.9999582117306255,4.178826938869241e-05
1014.0,1,1.3374559246820156e-12,0.9999999999986642,1.681528698174563e-24
1015.0,2,5.136036034071696e-32,3.1514126156418194e-34,1.0
1016.0,1,1.2778890500276422e-15,1.0,1.7938465869047633e-53
1017.0,0,1.0,2.194626825849631e-93,3.338472048959183e-193
1018.0,2,2.8615643788635045e-29,0.01638012051779428,0.9836198794822136
1019.0,0,1.0,2.752283850489487e-33,3.2061994281797817e-21
1020.0,2,3.83562348474683e-48,2.2731611541490824e-25,1.0
1021.0,2,2.519510862373782e-32,4.659906620009173e-79,1.0
1022.0,2,6.587424425605828e-43,1.4605788731038901e-07,0.9999998539421249
1023.0,1,0.00029983711699727467,0.9997001628830203,6.985557354024228e-35
1024.0,0,1.0,3.2479791990205232e-21,2.1423712100650698e-61
1025.0,1,2.7226159009881955e-21,1.0,3.571494071624905e-87
1026.0,0,1.0,6.382414163148493e-48,3.1276228672957604e-36
1027.0,2,8.296793094109809e-47,5.020476794481493e-13,0.9999999999994884
1028.0,2,6.099262394114303e-32,1.590735228668437e-12,0.9999999999984084
1029.0,2,2.228136751644976e-37,1.831302354887691e-13,0.9999999999998295
1030.0,2,7.659268829489474e-28,1.5966689840480105e-15,1.0
1031.0,1,1.922525700048044e-09,0.9999999980774987,7.231995417826274e-20
1032.0,1,1.5239002901241156e-21,1.0,4.809530094411072e-16
1033.0,2,2.2140167578071864e-25,0.04368261657838712,0.9563173834216075
1034.0,2,5.807798540434445e-33,9.200878820050935e-08,0.9999999079912001
1035.0,1,4.5616690457135004e-26,1.0,2.9374643620635556e-25
1036.0,2,3.333194451141777e-33,4.296766224643107e-15,1.0
1037.0,2,3.542123899612608e-20,9.773492521855401e-08,0.9999999022650788
1038.0,0,1.0,1.9976058425414975e-129,2.716118352049591e-145
1039.0,2,4.666960973363253e-22,1.393605500479156e-17,1.0
1040.0,2,3.9950078639946044e-47,5.0169602883944945e-42,1.0
1041.0,1,3.073315507020127e-34,0.999999971912104,2.8087890595070882e-08
1042.0,2,1.588548912679972e-31,2.0704484019680717e-06,0.9999979295516088
1043.0,1,3.0261272811813695e-26,1.0,1.2221140476166254e-20
1044.0,2,1.7644666256997202e-36,1.0021853312242337e-24,1.0
1045.0,0,1.0,2.7231169891822504e-32,6.856103590993386e-165
1046.0,2,2.86872343031902e-10,0.006067928186131931,0.9939320715269888
1047.0,1,8.504564246325727e-06,0.9999914954357338,2.4014106241723263e-33
1048.0,1,5.146521835871911e-21,1.0,8.040614790415614e-57
1049.0,0,1.0,8.604815266082552e-23,1.474988669786295e-91
1050.0,1,2.265840725784375e-21,0.9563698457936279,0.04363015420638388
1051.0,0,1.0,1.1055249719386269e-16,4.6820433603230504e-15
1052.0,1,0.0004357284800830381,0.9995642715199103,4.7789411058956316e-141
1053.0,2,9.768603076790028e-36,3.156325588291932e-20,1.0
1054.0,2,7.531344567765568e-12,6.911155229397657e-13,0.9999999999917577
1055.0,1,1.2791786427361688e-08,0.9999999872079003,3.281018846731458e-13
1056.0,2,7.545114817298332e-22,3.3869286442368054e-41,1.0
1057.0,0,1.0,8.077307656039592e-22,7.483023189412352e-197
1058.0,1,2.1492658811853157e-29,0.9999979362672186,2.0637327762557177e-06
